"","totalTime","fittingTime","predictionTime","accuracyTime","testingAUC","numTrees","cores","GBMemory","taxon","method","trainingExamples","spatialResolution","numPredictors","cells"
"852",78.713,44.705,31.821,2.154,0.801338042017992,11000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"853",57.566,24.382,31.096,2.06200000000001,0.781812005234417,11000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"854",82.5290000000001,47.72,32.724,2.05799999999999,0.779699213337795,11000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"855",108.798,50.1,56.525,2.14300000000003,0.79589585274208,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"856",145.611,87.961,55.527,2.096,0.792366547380801,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"857",105.334,48.7049999999999,54.5400000000001,2.05599999999993,0.779961960761746,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"858",145.902,87.996,55.676,2.20399999999995,0.782385509893583,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"859",108.683,48.3240000000001,58.174,2.15699999999993,0.794042446203232,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"860",157.908,95.962,59.8100000000002,2.10899999999992,0.792902246769301,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"861",105.089,91.4000000000001,11.587,2.05099999999993,0.864394448395923,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"862",180.577,167.108,11.3199999999999,2.09999999999991,0.867365318860244,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"863",96.248,82.9659999999999,11.1569999999999,2.06100000000015,0.864678678677109,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"864",170.025,156.855,11.0349999999999,2.08600000000001,0.868136156931075,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"865",98.4349999999999,85.079,11.2370000000001,2.06899999999996,0.864120987015359,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"866",194.889,181.136,11.6750000000002,2.02799999999979,0.86657132293793,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"867",14.859,3.353,9.374,2.064,0.783464066362185,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"868",15.932,4.488,9.375,2.043,0.800457268646287,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"869",12.599,2.132,8.48,1.96,0.784661116123672,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"870",14.919,4.294,8.648,1.95100000000001,0.786203713937788,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"871",12.957,2.511,8.473,1.946,0.777611950167727,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"872",14.729,4.17399999999999,8.586,1.944,0.779154289088464,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"873",62.756,28.689,32.005,2.035,0.775531333671445,11000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"874",85.176,49.864,33.314,1.96699999999998,0.788176857944598,11000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"875",57.53,24.816,30.706,1.976,0.781024816496315,11000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"876",78.103,45.526,30.559,1.99199999999996,0.785649479372175,11000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"877",59.622,25.12,32.357,2.113,0.783139027193918,11000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"878",76.352,43.399,30.885,2.03700000000003,0.781705146660812,11000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"879",110.199,50.996,57.192,1.98500000000001,0.792134854862755,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"880",141.39,85.8439999999999,53.5690000000001,1.94999999999993,0.791341710674394,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"881",104.059,46.1890000000001,55.7439999999999,2.10000000000002,0.797209193063639,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"882",146.839,88.519,56.2149999999999,2.07799999999997,0.793979791480645,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"883",100.65,46.0639999999999,52.471,2.08899999999994,0.786673178004587,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"884",143.795,86.854,54.8789999999999,2.03600000000006,0.798331698066081,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"885",103.489,89.2539999999999,12.105,2.077,0.879645406789233,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"886",184.152,170.188,11.8489999999999,2.06600000000003,0.867608255359728,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"887",111.883,97.7190000000001,12.1100000000001,2.00099999999998,0.860526002589703,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"888",183.09,169.128,11.8499999999999,2.06400000000008,0.873790883760217,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"889",102.446,88.9679999999998,11.4360000000001,1.99199999999996,0.869878328583686,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"890",189.163,174.535,12.471,2.096,0.864349362402504,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"891",13.976,3.264,8.561,2.08900000000001,0.787726063980643,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"892",15.32,4.599,8.594,2.098,0.793716494569975,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"893",13.097,2.231,8.731,2.098,0.790925773987728,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"894",15.481,4.44900000000001,8.90599999999999,2.101,0.795493898653444,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"895",12.839,2.129,8.577,2.107,0.785413081927243,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"896",14.81,4.053,8.62100000000001,2.10599999999999,0.786312899418035,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"897",62.406,27.83,32.291,2.261,0.783535651373906,11000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"898",80.974,46.47,32.31,2.16800000000001,0.789488613727063,11000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"899",59.782,25.463,32.135,2.15000000000003,0.790070604926022,11000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"900",83.271,48.24,32.792,2.214,0.782241714375755,11000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"901",61.642,26.433,33.061,2.11600000000004,0.79875664716677,11000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"902",75.995,43.266,30.646,2.05799999999999,0.791759174157181,11000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"903",120.477,56.256,62.0740000000001,2.12299999999993,0.791381131197044,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"904",149.905,91.5690000000001,56.215,2.096,0.796795695156999,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"905",115.155,51.97,60.962,2.18999999999994,0.783494206376715,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"906",173.43,106.341,64.963,2.096,0.79193966075016,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"907",106.448,48.721,55.5640000000001,2.13400000000001,0.802328635124007,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"908",167.443,102.907,62.404,2.10200000000009,0.796493219950971,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"909",108.471,94.8399999999999,11.48,2.09799999999996,0.866989239472802,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"910",189.661,176.267,11.241,2.09799999999996,0.870980904785818,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"911",101.863,88.365,11.3020000000001,2.14199999999983,0.863665529055298,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"912",199.215,185.645,11.4189999999999,2.10300000000007,0.864713295044907,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"913",100.396,87.04,11.192,2.11099999999988,0.85883956989948,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"914",186.607,173.024,11.3899999999999,2.14600000000019,0.862357697730949,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"915",14.482,3.668,8.747,2.002,0.788635292104564,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"916",15.408,4.651,8.648,2.084,0.782492995632721,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"917",13.029,2.253,8.715,2.035,0.793382371622862,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"918",15.014,4.33799999999999,8.596,2.056,0.791071264644507,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"919",13.555,2.306,9.241,1.977,0.789607121032935,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"920",15.504,4.599,8.821,2.059,0.787221755491563,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"921",73.514,34.63,36.719,2.13899999999998,0.802609126377991,11000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"922",79.655,46.04,31.466,2.11900000000003,0.792549700557667,11000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"923",57.795,24.504,31.233,2.02600000000001,0.794355847051426,11000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"924",78.315,45.777,30.46,2.053,0.79382828344513,11000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"925",59.958,25.907,32.033,1.99200000000002,0.787755187442103,11000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"926",84.8539999999999,49.353,33.463,2.0139999999999,0.79134285581599,11000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"927",101.768,47.187,52.477,2.07799999999997,0.784004232612764,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"928",152.316,92.548,57.712,2.02999999999997,0.788070069829773,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"929",110.492,50.473,57.876,2.11099999999999,0.782030456910532,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"930",149.366,91.784,55.543,2.0139999999999,0.794502663839887,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"931",106.814,48.684,56.0249999999999,2.07600000000002,0.799840253739529,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"932",168.378,102.979,63.27,2.10400000000004,0.791822750379001,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"933",98.5050000000001,85.2180000000001,11.1569999999999,2.07900000000018,0.870296720572812,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"934",186.899,173.37,11.454,2.02500000000009,0.863367628632777,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"935",107.132,93.384,11.674,2.02600000000007,0.861596621988227,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"936",196.112,182.343,11.6379999999999,2.08300000000008,0.864579176462066,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"937",100.408,87.239,11.049,2.05199999999991,0.864201655753422,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"938",179.4,166.084,11.2060000000001,2.0600000000004,0.860047089737996,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"939",14.473,3.492,8.791,2.125,0.790509160864737,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"940",15.543,4.69,8.716,2.112,0.79203283830119,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"941",12.724,2.117,8.492,2.091,0.801017383116727,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"942",14.077,3.654,8.29300000000001,2.10499999999999,0.77841633812616,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"943",12.806,2.16799999999999,8.506,2.10700000000001,0.781616724859177,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"944",15.409,4.631,8.654,2.093,0.790051775553087,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"945",70.656,32.968,35.527,2.137,0.790631115401686,11000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"946",86.394,50.677,33.568,2.12,0.790779760695412,11000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"947",58.361,24.467,31.681,2.18299999999999,0.78870824432289,11000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"948",81.398,46.885,32.398,2.084,0.781799231673587,11000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"949",56.268,24.23,29.893,2.12,0.791399591794333,11000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"950",80.723,46.66,31.895,2.14200000000005,0.795626784502172,11000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"951",101.031,45.384,53.167,2.45600000000002,0.782008329920622,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"952",145.604,88.129,55.268,2.18200000000002,0.799117869732105,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"953",108.471,49.538,56.749,2.154,0.793309613728543,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"954",145.646,88.649,54.8240000000001,2.14300000000003,0.780751958554549,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"955",114.361,52.24,59.9370000000001,2.15499999999997,0.786096879132085,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"956",167.028,102.497,62.3960000000002,2.10799999999995,0.791331302809982,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"957",107.098,92.9880000000001,11.9080000000001,2.14699999999993,0.862235814927438,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"958",191.67,178.059,11.4400000000001,2.12300000000005,0.86367808721931,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"959",96.6229999999998,83.1010000000001,11.289,2.1869999999999,0.858158421128516,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"960",177.784,164.682,10.9199999999998,2.13200000000006,0.86129004940608,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"961",100.225,86.7170000000001,11.3229999999999,2.13000000000011,0.869447800129559,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"962",183.428,170.213,11.0259999999998,2.14199999999983,0.864133211014594,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"963",13.838,3.259,8.384,2.128,0.789037570630798,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"964",14.554,3.976,8.467,2.087,0.794261463569386,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"965",13.718,2.547,9.004,2.138,0.776562951711809,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"966",15.056,4.39,8.53400000000001,2.107,0.784774867636465,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"967",13.097,2.203,8.789,2.07599999999999,0.793544240600259,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"968",14.977,4.398,8.443,2.111,0.783740150623713,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"969",60.923,27.883,30.811,2.19800000000001,0.785520418077057,11000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"970",82.269,48.157,31.995,2.08100000000002,0.791863269303223,11000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"971",57.971,24.495,31.339,2.10700000000003,0.789974409081474,11000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"972",76.12,43.267,30.698,2.13100000000003,0.792646140497335,11000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"973",57.765,24.326,31.334,2.07499999999999,0.78669850194444,11000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"974",93.271,55.49,35.669,2.08600000000001,0.787596635237884,11000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"975",104.083,47.837,53.8819999999999,2.33800000000008,0.789270662931958,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"976",151.483,92.006,57.306,2.14599999999996,0.784587049895535,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"977",100.351,45.269,52.922,2.13499999999999,0.788463205309049,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"978",140.459,85.1,53.255,2.07400000000007,0.790339351826415,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"979",97.8140000000001,43.8230000000001,51.8709999999999,2.0920000000001,0.791962565936609,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"980",146.586,88.3629999999998,56.067,2.13100000000009,0.791974150656021,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"981",111.901,98.1669999999999,11.5940000000001,2.0920000000001,0.868577206726934,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"982",197.286,183.827,11.336,2.07799999999997,0.869918240290936,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"983",104.339,90.6299999999999,11.5020000000002,2.15199999999982,0.861186591037135,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"984",178.966,165.868,10.9449999999999,2.10599999999999,0.862838076051372,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"985",97.9730000000002,84.73,11.019,2.17600000000016,0.866728902633852,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"986",185.897,172.704,11.0059999999999,2.13799999999992,0.866094419197698,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"987",14.253,3.32,8.69,2.167,0.789548668691545,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"988",15.324,4.746,8.463,2.073,0.779838806509471,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"989",12.81,2.136,8.557,2.09,0.779792610590658,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"990",15.256,4.462,8.658,2.10600000000001,0.781358689449014,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"991",12.706,2.07000000000001,8.51899999999999,2.086,0.787370554160862,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"992",14.765,4.03399999999999,8.571,2.128,0.797912720336754,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"993",65.213,28.963,34.08,2.13799999999998,0.80159517978283,11000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"994",83.613,48.556,32.937,2.09,0.789158642595638,11000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"995",58.772,24.669,31.922,2.15100000000001,0.798048724993203,11000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"996",95.675,56.538,36.971,2.14100000000002,0.791611982352723,11000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"997",55.431,22.912,30.368,2.125,0.781864763088718,11000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"998",73.144,41.198,29.827,2.09000000000003,0.805042699617119,11000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"999",98.51,44.829,51.563,2.09199999999998,0.791465333587442,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"1000",138.415,84.1,52.2729999999999,2.01700000000005,0.797101361193864,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"1001",104.53,48.024,54.361,2.11599999999999,0.795228424818209,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"1002",148.425,90.16,56.0960000000001,2.14400000000001,0.785184519606765,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"1003",109.373,49.7449999999999,57.471,2.13100000000009,0.781536799970223,21000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"1004",139.375,85.1869999999999,51.922,2.24000000000001,0.790303310536897,21000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"1005",101.531,88.203,11.172,2.08999999999992,0.866895464254889,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"1006",160.927,148.449,10.3829999999998,2.04700000000003,0.867302409259354,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"1007",96.6279999999999,83.1379999999999,11.2430000000002,2.17699999999991,0.865121008155542,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"1008",173.647,160.234,11.2269999999999,2.13900000000012,0.869229712080613,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"1009",111.543,97.819,11.54,2.11800000000017,0.863226103007303,1000,2,16,"Picea","PARALLEL",11000,0.5,5,35000
"1010",165.139,152.528,10.4770000000003,2.08399999999983,0.87125154854274,1000,2,16,"Picea","SERIAL",11000,0.5,5,35000
"1011",15.632,3.797,9.739,2.025,0.795745928335346,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"1012",17.644,5.608,9.708,2.301,0.784018390853884,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"1013",12.477,2.131,8.32,2.002,0.792861567773478,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"1014",14.678,4.329,8.352,1.967,0.790749876451649,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"1015",12.536,2.083,8.414,2.014,0.783710531998547,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"1016",14.466,4.07899999999999,8.33600000000001,2.026,0.785308439620081,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"1017",15.16,3.363,9.622,2.108,0.792875293741533,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"1018",15.328,4.296,8.896,2.108,0.789698402118079,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"1019",12.724,2.135,8.39,2.175,0.790732129661288,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"1020",14.798,4.181,8.473,2.11200000000001,0.785697849613086,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"1021",13.711,2.06200000000001,9.514,2.105,0.788887299260413,1000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"1022",15.061,4.52199999999999,8.36200000000001,2.15299999999999,0.793196072905539,1000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"1023",32.253,12.625,17.269,2.333,0.774409424065273,5000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"1024",42.456,22.102,18.203,2.126,0.798457280810222,5000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"1025",29.987,11.057,16.79,2.11500000000001,0.792847666798322,5000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"1026",41.661,21.846,17.691,2.09899999999999,0.780040509140171,5000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"1027",37.075,13.907,21.029,2.10899999999998,0.793129558148248,5000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"1028",40.873,20.802,17.972,2.07099999999997,0.787517439754391,5000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"1029",57.077,24.616,30.157,2.27699999999999,0.793391748743616,10000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"1030",74.297,42.772,29.425,2.07399999999996,0.782469319703217,10000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"1031",54.427,21.822,30.423,2.15499999999997,0.787442630043542,10000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"1032",79.4190000000001,44.9010000000001,32.38,2.11000000000001,0.794034855924609,10000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"1033",54.729,22.6,30.006,2.09500000000003,0.793626598160523,10000,2,16,"Picea","PARALLEL",1000,0.5,5,35000
"1034",73.831,41.174,30.5549999999999,2.07400000000007,0.76720818742337,10000,2,16,"Picea","SERIAL",1000,0.5,5,35000
"1035",33.011,21.202,9.67200000000003,2.10199999999998,0.841231545416537,1000,2,16,"Picea","PARALLEL",5000,0.5,5,35000
"1036",54.747,42.8049999999999,9.81600000000003,2.08999999999992,0.836275998327045,1000,2,16,"Picea","SERIAL",5000,0.5,5,35000
"1037",33.476,21.481,9.85399999999993,2.10700000000008,0.831758308442716,1000,2,16,"Picea","PARALLEL",5000,0.5,5,35000
"1038",51.8819999999999,40.212,9.577,2.05899999999997,0.832938439973903,1000,2,16,"Picea","SERIAL",5000,0.5,5,35000
